CompanyID,Name,ticker,MeetingID,MeetingDate,ItemDesc,BallotItemNumber,permno,cik,url
61715,General Electric Company,GE,378040,04/25/07,Provide for Cumulative Voting,6,12060,40545.0,/Archives/edgar/data/40545/000119312507040510/ddef14a.htm
61715,General Electric Company,GE,378040,04/25/07,Limit Dividend and Dividend Equivalent Payments to Executives,10,12060,40545.0,/Archives/edgar/data/40545/000119312507040510/ddef14a.htm
61715,General Electric Company,GE,378040,04/25/07,Company-Specific -- Adopt Policy on Overboarded Directors,7,12060,40545.0,/Archives/edgar/data/40545/000119312507040510/ddef14a.htm
61715,General Electric Company,GE,378040,04/25/07,Company-Specific -- One Director from the Ranks of Retirees,8,12060,40545.0,/Archives/edgar/data/40545/000119312507040510/ddef14a.htm
61715,General Electric Company,GE,435188,04/23/08,Require Independent Board Chairman,19,12060,40545.0,/Archives/edgar/data/40545/000119312508044568/ddef14a.htm
61715,General Electric Company,GE,435188,04/23/08,Provide for Cumulative Voting,18,12060,40545.0,/Archives/edgar/data/40545/000119312508044568/ddef14a.htm
61715,General Electric Company,GE,435188,04/23/08,Claw-back of Payments under Restatements,20,12060,40545.0,/Archives/edgar/data/40545/000119312508044568/ddef14a.htm
61715,General Electric Company,GE,435188,04/23/08,Advisory Vote to Ratify Named Executive Officers' Compensation,24,12060,40545.0,/Archives/edgar/data/40545/000119312508044568/ddef14a.htm
61715,General Electric Company,GE,435188,04/23/08,Adopt Policy on Overboarded Directors,21,12060,40545.0,/Archives/edgar/data/40545/000119312508044568/ddef14a.htm
61715,General Electric Company,GE,490690,04/22/09,Provide for Cumulative Voting,3,12060,40545.0,/Archives/edgar/data/40545/000119312509031738/ddef14a.htm
61715,General Electric Company,GE,490690,04/22/09,Evaluate the Potential Conversion of the Corporation's Business Units into Four or More Public Corporations and Distribute New Shares,5,12060,40545.0,/Archives/edgar/data/40545/000119312509031738/ddef14a.htm
61715,General Electric Company,GE,490690,04/22/09,Adopt Policy to Cease the Payments of Dividends or Equivalent Payments to Senior Executives for Shares Not Owned,6,12060,40545.0,/Archives/edgar/data/40545/000119312509031738/ddef14a.htm
61715,General Electric Company,GE,490690,04/22/09,Advisory Vote to Ratify Named Executive Officers' Compensation,4,12060,40545.0,/Archives/edgar/data/40545/000119312509031738/ddef14a.htm
61715,General Electric Company,GE,559340,04/28/10,Require Independent Board Chairman,20,12060,40545.0,/Archives/edgar/data/40545/000119312510048722/ddef14a.htm
61715,General Electric Company,GE,559340,04/28/10,Provide for Cumulative Voting,18,12060,40545.0,/Archives/edgar/data/40545/000119312510048722/ddef14a.htm
61715,General Electric Company,GE,559340,04/28/10,Adopt Policy Prohibiting Certain Directors from Serving on Key Board Committees,22,12060,40545.0,/Archives/edgar/data/40545/000119312510048722/ddef14a.htm
61715,General Electric Company,GE,559340,04/28/10,Amend Articles/Bylaws/Charter -- Call Special Meetings,19,12060,40545.0,/Archives/edgar/data/40545/000119312510048722/ddef14a.htm
61715,General Electric Company,GE,559340,04/28/10,Advisory Vote to Ratify Named Executive Officers' Compensation,23,12060,40545.0,/Archives/edgar/data/40545/000119312510048722/ddef14a.htm
61715,General Electric Company,GE,629094,04/27/11,Provide for Cumulative Voting,20,12060,40545.0,/Archives/edgar/data/40545/000119312511065578/ddef14a.htm
61715,General Electric Company,GE,629094,04/27/11,Withdraw Stock Options Granted to Executive Officers,22,12060,40545.0,/Archives/edgar/data/40545/000119312511065578/ddef14a.htm
61715,General Electric Company,GE,629094,04/27/11,Performance-Based Equity Awards,21,12060,40545.0,/Archives/edgar/data/40545/000119312511065578/ddef14a.htm
61715,General Electric Company,GE,699930,04/25/12,Require Independent Board Chairman,23,12060,40545.0,/Archives/edgar/data/40545/000119312512107087/d301131ddef14a.htm
61715,General Electric Company,GE,699930,04/25/12,Provide for Cumulative Voting,21,12060,40545.0,/Archives/edgar/data/40545/000119312512107087/d301131ddef14a.htm
61715,General Electric Company,GE,699930,04/25/12,Provide Right to Act by Written Consent,24,12060,40545.0,/Archives/edgar/data/40545/000119312512107087/d301131ddef14a.htm
61715,General Electric Company,GE,779113,04/24/13,Require Independent Board Chairman,22,12060,40545.0,/Archives/edgar/data/40545/000120677413001019/ge_def14a.htm
61715,General Electric Company,GE,779113,04/24/13,Establish Term Limits for Directors,21,12060,40545.0,/Archives/edgar/data/40545/000120677413001019/ge_def14a.htm
61715,General Electric Company,GE,779113,04/24/13,Require More Director Nominations Than Open Seats,25,12060,40545.0,/Archives/edgar/data/40545/000120677413001019/ge_def14a.htm
61715,General Electric Company,GE,779113,04/24/13,Provide Right to Act by Written Consent,23,12060,40545.0,/Archives/edgar/data/40545/000120677413001019/ge_def14a.htm
61715,General Electric Company,GE,779113,04/24/13,Stock Retention/Holding Period,24,12060,40545.0,/Archives/edgar/data/40545/000120677413001019/ge_def14a.htm
61715,General Electric Company,GE,779113,04/24/13,Cessation of All Stock Options and Bonuses,20,12060,40545.0,/Archives/edgar/data/40545/000120677413001019/ge_def14a.htm
61780,"General Growth Properties, Inc.",GGP,291644,05/04/05,Require a Majority Vote for the Election of Directors,4,79129,1496048.0,
61780,"General Growth Properties, Inc.",GGP,384966,05/15/07,Declassify the Board of Directors,4,79129,1496048.0,
61780,"General Growth Properties, Inc.",GGP,440187,05/14/08,Declassify the Board of Directors,3,79129,1496048.0,
61839,"General Mills, Inc.",GIS,310799,09/26/05,Hire Advisor/Maximize Shareholder Value,4,17144,40704.0,/Archives/edgar/data/40704/000089710105001810/gm052985s2_def14a.htm
61839,"General Mills, Inc.",GIS,529710,09/21/09,Advisory Vote to Ratify Named Executive Officers' Compensation,17,17144,40704.0,/Archives/edgar/data/40704/000095012309032776/c52462ddef14a.htm
61865,General Motors Company,GM,204435,06/03/03,Restore or Provide for Cumulative Voting,7,12079,1467858.0,
61865,General Motors Company,GM,204435,06/03/03,Restore or Provide for Cumulative Voting,7,75858,804269.0,/Archives/edgar/data/804269/000119312503056081/ddef14a.htm
61865,General Motors Company,GM,204435,06/03/03,Limit Composition of Committee(s) to Independent Directors,8,12079,1467858.0,
61865,General Motors Company,GM,204435,06/03/03,Limit Composition of Committee(s) to Independent Directors,8,75858,804269.0,/Archives/edgar/data/804269/000119312503056081/ddef14a.htm
61865,General Motors Company,GM,204435,06/03/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,6,12079,1467858.0,
61865,General Motors Company,GM,204435,06/03/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,6,75858,804269.0,/Archives/edgar/data/804269/000119312503056081/ddef14a.htm
61865,General Motors Company,GM,204435,06/03/03,Performance- Based/Indexed Options,9,12079,1467858.0,
61865,General Motors Company,GM,204435,06/03/03,Performance- Based/Indexed Options,9,75858,804269.0,/Archives/edgar/data/804269/000119312503056081/ddef14a.htm
61865,General Motors Company,GM,204435,06/03/03,Prohibit the Independent Accountant's Spin-Off from Providing Consulting Services,3,12079,1467858.0,
61865,General Motors Company,GM,204435,06/03/03,Prohibit the Independent Accountant's Spin-Off from Providing Consulting Services,3,75858,804269.0,/Archives/edgar/data/804269/000119312503056081/ddef14a.htm
61865,General Motors Company,GM,204435,06/03/03,Amend the Bylaws to Require that the Chairman be Independent,5,12079,1467858.0,
61865,General Motors Company,GM,204435,06/03/03,Amend the Bylaws to Require that the Chairman be Independent,5,75858,804269.0,/Archives/edgar/data/804269/000119312503056081/ddef14a.htm
61865,General Motors Company,GM,204435,06/03/03,Prohibit Auditor from Providing Non-Audit Services,10,12079,1467858.0,
61865,General Motors Company,GM,204435,06/03/03,Prohibit Auditor from Providing Non-Audit Services,10,75858,804269.0,/Archives/edgar/data/804269/000119312503056081/ddef14a.htm
61865,General Motors Company,GM,249790,06/02/04,Separate Chairman and CEO Positions,5,12079,1467858.0,
61865,General Motors Company,GM,249790,06/02/04,Separate Chairman and CEO Positions,5,75858,804269.0,/Archives/edgar/data/804269/000119312504162972/ddef14a.htm
61865,General Motors Company,GM,249790,06/02/04,Limit Composition of Committees to Independent Directors,6,12079,1467858.0,
61865,General Motors Company,GM,249790,06/02/04,Limit Composition of Committees to Independent Directors,6,75858,804269.0,/Archives/edgar/data/804269/000119312504162972/ddef14a.htm
61865,General Motors Company,GM,249790,06/02/04,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,8,12079,1467858.0,
61865,General Motors Company,GM,249790,06/02/04,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,8,75858,804269.0,/Archives/edgar/data/804269/000119312504162972/ddef14a.htm
61865,General Motors Company,GM,249790,06/02/04,Prohibit Awards to Executives,3,12079,1467858.0,
61865,General Motors Company,GM,249790,06/02/04,Prohibit Awards to Executives,3,75858,804269.0,/Archives/edgar/data/804269/000119312504162972/ddef14a.htm
61865,General Motors Company,GM,249790,06/02/04,Prohibit Awards to Executives,4,12079,1467858.0,
61865,General Motors Company,GM,249790,06/02/04,Prohibit Awards to Executives,4,75858,804269.0,/Archives/edgar/data/804269/000119312504162972/ddef14a.htm
61865,General Motors Company,GM,249790,06/02/04,Establish Executive and Director Stock Ownership Guidelines,9,12079,1467858.0,
61865,General Motors Company,GM,249790,06/02/04,Establish Executive and Director Stock Ownership Guidelines,9,75858,804269.0,/Archives/edgar/data/804269/000119312504162972/ddef14a.htm
61865,General Motors Company,GM,296737,06/07/05,Provide for Cumulative Voting,4,12079,1467858.0,
61865,General Motors Company,GM,296737,06/07/05,Provide for Cumulative Voting,4,75858,804269.0,/Archives/edgar/data/804269/000120677405001592/d17831_def14a.htm
61865,General Motors Company,GM,296737,06/07/05,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,6,12079,1467858.0,
61865,General Motors Company,GM,296737,06/07/05,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,6,75858,804269.0,/Archives/edgar/data/804269/000120677405001592/d17831_def14a.htm
61865,General Motors Company,GM,296737,06/07/05,Adopt Simple Majority Vote Requirement for All Issues,7,12079,1467858.0,
61865,General Motors Company,GM,296737,06/07/05,Adopt Simple Majority Vote Requirement for All Issues,7,75858,804269.0,/Archives/edgar/data/804269/000120677405001592/d17831_def14a.htm
61865,General Motors Company,GM,296737,06/07/05,Prohibit Awards to Executives,3,12079,1467858.0,
61865,General Motors Company,GM,296737,06/07/05,Prohibit Awards to Executives,3,75858,804269.0,/Archives/edgar/data/804269/000120677405001592/d17831_def14a.htm
61865,General Motors Company,GM,344676,06/06/06,Separate Chairman and CEO Positions,5,12079,1467858.0,
61865,General Motors Company,GM,344676,06/06/06,Separate Chairman and CEO Positions,5,75858,804269.0,/Archives/edgar/data/804269/000119312506188217/ddef14a.htm
61865,General Motors Company,GM,344676,06/06/06,Restore or Provide for Cumulative Voting,7,12079,1467858.0,
61865,General Motors Company,GM,344676,06/06/06,Restore or Provide for Cumulative Voting,7,75858,804269.0,/Archives/edgar/data/804269/000119312506188217/ddef14a.htm
61865,General Motors Company,GM,344676,06/06/06,Require a Majority Vote for the Election of Directors,8,12079,1467858.0,
61865,General Motors Company,GM,344676,06/06/06,Require a Majority Vote for the Election of Directors,8,75858,804269.0,/Archives/edgar/data/804269/000119312506188217/ddef14a.htm
61865,General Motors Company,GM,344676,06/06/06,Limit Executive Compensation,3,12079,1467858.0,
61865,General Motors Company,GM,344676,06/06/06,Limit Executive Compensation,3,75858,804269.0,/Archives/edgar/data/804269/000119312506188217/ddef14a.htm
61865,General Motors Company,GM,344676,06/06/06,Claw-back of Payments under Restatements,6,12079,1467858.0,
61865,General Motors Company,GM,344676,06/06/06,Claw-back of Payments under Restatements,6,75858,804269.0,/Archives/edgar/data/804269/000119312506188217/ddef14a.htm
61865,General Motors Company,GM,394726,06/05/07,Provide for Cumulative Voting,8,12079,1467858.0,
61865,General Motors Company,GM,394726,06/05/07,Provide for Cumulative Voting,8,75858,804269.0,/Archives/edgar/data/804269/000104746907007075/a2179737zdef14a.htm
61865,General Motors Company,GM,394726,06/05/07,Optimize the Size of Board,13,12079,1467858.0,
61865,General Motors Company,GM,394726,06/05/07,Optimize the Size of Board,13,75858,804269.0,/Archives/edgar/data/804269/000104746907007075/a2179737zdef14a.htm
61865,General Motors Company,GM,394726,06/05/07,Amend Articles/Bylaws/Charter -- Call Special Meetings,10,12079,1467858.0,
61865,General Motors Company,GM,394726,06/05/07,Amend Articles/Bylaws/Charter -- Call Special Meetings,10,75858,804269.0,/Archives/edgar/data/804269/000104746907007075/a2179737zdef14a.htm
61865,General Motors Company,GM,394726,06/05/07,Approve Terms of Existing Poison Pill,9,12079,1467858.0,
61865,General Motors Company,GM,394726,06/05/07,Approve Terms of Existing Poison Pill,9,75858,804269.0,/Archives/edgar/data/804269/000104746907007075/a2179737zdef14a.htm
61865,General Motors Company,GM,394726,06/05/07,Limit on Directorships of Board Members,6,12079,1467858.0,
61865,General Motors Company,GM,394726,06/05/07,Limit on Directorships of Board Members,6,75858,804269.0,/Archives/edgar/data/804269/000104746907007075/a2179737zdef14a.htm
61865,General Motors Company,GM,394726,06/05/07,Adopt Simple Majority Vote,14,12079,1467858.0,
61865,General Motors Company,GM,394726,06/05/07,Adopt Simple Majority Vote,14,75858,804269.0,/Archives/edgar/data/804269/000104746907007075/a2179737zdef14a.htm
61865,General Motors Company,GM,394726,06/05/07,Performance-Based and/or Time-Based Equity Awards,11,12079,1467858.0,
61865,General Motors Company,GM,394726,06/05/07,Performance-Based and/or Time-Based Equity Awards,11,75858,804269.0,/Archives/edgar/data/804269/000104746907007075/a2179737zdef14a.htm
61865,General Motors Company,GM,394726,06/05/07,Claw-back of Payments under Restatements,12,12079,1467858.0,
61865,General Motors Company,GM,394726,06/05/07,Claw-back of Payments under Restatements,12,75858,804269.0,/Archives/edgar/data/804269/000104746907007075/a2179737zdef14a.htm
61865,General Motors Company,GM,451287,06/03/08,Provide for Cumulative Voting,8,12079,1467858.0,
61865,General Motors Company,GM,451287,06/03/08,Provide for Cumulative Voting,8,75858,804269.0,/Archives/edgar/data/804269/000104746908010066/a2187892zdef14a.htm
61865,General Motors Company,GM,451287,06/03/08,Amend Articles/Bylaws/Charter -- Call Special Meetings,9,12079,1467858.0,
61865,General Motors Company,GM,451287,06/03/08,Amend Articles/Bylaws/Charter -- Call Special Meetings,9,75858,804269.0,/Archives/edgar/data/804269/000104746908010066/a2187892zdef14a.htm
61865,General Motors Company,GM,451287,06/03/08,Performance-Based Awards,10,12079,1467858.0,
61865,General Motors Company,GM,451287,06/03/08,Performance-Based Awards,10,75858,804269.0,/Archives/edgar/data/804269/000104746908010066/a2187892zdef14a.htm
61865,General Motors Company,GM,451287,06/03/08,Advisory Vote to Ratify Named Executive Officers' Compensation,6,12079,1467858.0,
61865,General Motors Company,GM,451287,06/03/08,Advisory Vote to Ratify Named Executive Officers' Compensation,6,75858,804269.0,/Archives/edgar/data/804269/000104746908010066/a2187892zdef14a.htm
61865,General Motors Company,GM,798725,06/06/13,Require Independent Board Chairman,4,12369,1467858.0,/Archives/edgar/data/1467858/000119312513172799/d455512ddef14a.htm
61865,General Motors Company,GM,798725,06/06/13,Stock Retention/Holding Period,5,12369,1467858.0,/Archives/edgar/data/1467858/000119312513172799/d455512ddef14a.htm
62074,Gentex Corporation,GNTX,201305,05/14/03,Add Women and Minorities to the Board,3,38659,355811.0,/Archives/edgar/data/355811/000120677403000280/d12295.txt
62074,Gentex Corporation,GNTX,636603,05/12/11,Declassify the Board of Directors,3,38659,355811.0,/Archives/edgar/data/355811/000092604411000079/gentex-proxy2011.htm
62074,Gentex Corporation,GNTX,636603,05/12/11,Require a Majority Vote for the Election of Directors,4,38659,355811.0,/Archives/edgar/data/355811/000092604411000079/gentex-proxy2011.htm
62074,Gentex Corporation,GNTX,789655,05/16/13,Require Independent Board Chairman,3,38659,355811.0,/Archives/edgar/data/355811/000119312513142439/d516828ddef14a.htm
62194,Genuine Parts Company,GPC,200131,04/21/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,3,46674,40987.0,/Archives/edgar/data/40987/000095014403002667/g80209def14a.htm
62194,Genuine Parts Company,GPC,239896,04/19/04,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,4,46674,40987.0,/Archives/edgar/data/40987/000095014404001794/g87268def14a.htm
62194,Genuine Parts Company,GPC,239896,04/19/04,Company-Specific -- Shareholder Miscellaneous,5,46674,40987.0,/Archives/edgar/data/40987/000095014404001794/g87268def14a.htm
62299,Genzyme Corporation,GENZ,208367,05/29/03,Expense Stock Options,5,10324,732485.0,/Archives/edgar/data/732485/000104746903014234/a2106850zdef14a.htm
62299,Genzyme Corporation,GENZ,250759,05/27/04,Limit Awards to Executives,7,10324,732485.0,/Archives/edgar/data/732485/000104746904012969/a2133721zdef14a.htm
62299,Genzyme Corporation,GENZ,294500,05/26/05,Declassify the Board of Directors,5,10324,732485.0,/Archives/edgar/data/732485/000104746905010441/a2153856zdef14a.htm
62299,Genzyme Corporation,GENZ,341016,05/25/06,Submit Severance Agreement (Change in Control) to shareholder Vote,6,10324,732485.0,/Archives/edgar/data/732485/000110465906024858/a06-7557_1def14a.htm
62299,Genzyme Corporation,GENZ,390368,05/24/07,Submit Severance Agreement (Change in Control) to shareholder Vote,7,10324,732485.0,/Archives/edgar/data/732485/000110465907027851/a07-6324_1def14a.htm
62347,Georgia-Pacific Corp.,GP,200021,05/06/03,Separate Chairman and CEO Positions,6,23915,41077.0,/Archives/edgar/data/41077/000093176303000705/ddef14a.htm
62347,Georgia-Pacific Corp.,GP,200021,05/06/03,Expense Stock Options,7,23915,41077.0,/Archives/edgar/data/41077/000093176303000705/ddef14a.htm
62422,"Gerber Scientific, Inc.",GRB,222182,09/18/03,Declassify the Board of Directors,4,47888,41133.0,/Archives/edgar/data/41133/000095013303002751/w88755def14a.htm
62672,"Gilead Sciences, Inc.",GILD,564209,05/11/10,Reduce Supermajority Vote Requirement,3,77274,882095.0,/Archives/edgar/data/882095/000119312510063200/ddef14a.htm
62672,"Gilead Sciences, Inc.",GILD,703380,05/10/12,Provide Right to Act by Written Consent,4,77274,882095.0,/Archives/edgar/data/882095/000119312512123423/d317498ddef14a.htm
62672,"Gilead Sciences, Inc.",GILD,703380,05/10/12,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,5,77274,882095.0,/Archives/edgar/data/882095/000119312512123423/d317498ddef14a.htm
62672,"Gilead Sciences, Inc.",GILD,782493,05/08/13,Require Independent Board Chairman,6,77274,882095.0,/Archives/edgar/data/882095/000119312513115246/d499279ddef14a.htm
62672,"Gilead Sciences, Inc.",GILD,782493,05/08/13,Provide Right to Act by Written Consent,7,77274,882095.0,/Archives/edgar/data/882095/000119312513115246/d499279ddef14a.htm
62695,The Gillette Co.,G,198901,05/15/03,Declassify the Board of Directors,2,16424,41499.0,/Archives/edgar/data/41499/000114544303000512/d11801.txt
62695,The Gillette Co.,G,198901,05/15/03,Expense Stock Options,3,16424,41499.0,/Archives/edgar/data/41499/000114544303000512/d11801.txt
62695,The Gillette Co.,G,247549,05/20/04,Declassify the Board of Directors,4,16424,41499.0,/Archives/edgar/data/41499/000114544304000571/d13775.txt
62695,The Gillette Co.,G,247549,05/20/04,Expense Stock Options,6,16424,41499.0,/Archives/edgar/data/41499/000114544304000571/d13775.txt
62695,The Gillette Co.,G,247549,05/20/04,Prohibit Auditor from Providing Non-Audit Services,5,16424,41499.0,/Archives/edgar/data/41499/000114544304000571/d13775.txt
62881,P. H. Glatfelter Company,GLT,199409,04/23/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,2,57154,41719.0,/Archives/edgar/data/41719/000089322003000433/w84320def14a.txt
62881,P. H. Glatfelter Company,GLT,244366,04/28/04,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,2,57154,41719.0,/Archives/edgar/data/41719/000089322004000536/w94714def14a.htm
64118,Goodrich Corporation,GR,381002,04/24/07,Pay For Superior Performance,3,12140,42542.0,/Archives/edgar/data/42542/000095013707003639/c10752def14a.htm
64118,Goodrich Corporation,GR,496150,04/21/09,Require a Majority Vote for the Election of Directors,3,12140,42542.0,/Archives/edgar/data/42542/000095015209002516/c48740ddef14a.htm
64157,The Goodyear Tire & Rubber Company,GT,208406,05/07/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,4,16432,42582.0,/Archives/edgar/data/42582/000095015203004171/l99772bdef14a.htm
64157,The Goodyear Tire & Rubber Company,GT,258080,06/30/04,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,3,16432,42582.0,/Archives/edgar/data/42582/000095015204004410/l04912adef14a.htm
64157,The Goodyear Tire & Rubber Company,GT,288568,04/26/05,Review/Limit Executive Compensation,6,16432,42582.0,/Archives/edgar/data/42582/000095015205002512/l10807bdef14a.htm
64157,The Goodyear Tire & Rubber Company,GT,329848,04/11/06,Adopt Simple Majority Vote,5,16432,42582.0,/Archives/edgar/data/42582/000095015206001483/l17436bdef14a.htm
64157,The Goodyear Tire & Rubber Company,GT,380618,04/10/07,Adopt Simple Majority Vote,3,16432,42582.0,/Archives/edgar/data/42582/000095015207001972/l23581adef14a.htm
64157,The Goodyear Tire & Rubber Company,GT,380618,04/10/07,Establish Supplemental Executive Retirement Plan Policy,5,16432,42582.0,/Archives/edgar/data/42582/000095015207001972/l23581adef14a.htm
64157,The Goodyear Tire & Rubber Company,GT,380618,04/10/07,Pay for Superior Performance,4,16432,42582.0,/Archives/edgar/data/42582/000095015207001972/l23581adef14a.htm
64399,Graco Inc.,GGG,559118,04/23/10,Require a Majority Vote for the Election of Directors,4,39571,42888.0,/Archives/edgar/data/42888/000095012310023365/c56457ddef14a.htm
64399,Graco Inc.,GGG,624989,04/21/11,Require a Majority Vote for the Election of Directors,5,39571,42888.0,/Archives/edgar/data/42888/000095012311022499/c63341ddef14a.htm
64399,Graco Inc.,GGG,698104,04/20/12,Require a Majority Vote for the Election of Directors,6,39571,42888.0,/Archives/edgar/data/42888/000119312512100535/d310950ddef14a.htm
64860,Granite Construction Incorporated,GVA,249345,05/24/04,Separate Chairman and CEO Positions,3,76135,861459.0,/Archives/edgar/data/861459/000095013404005438/f96919def14a.htm
65256,"The Great Atlantic & Pacific Tea Company, Inc.",GAP,214504,07/16/03,Rotate Annual Meeting Location,3,26657,43300.0,/Archives/edgar/data/43300/000112528203003607/b325066_def14a.htm
65256,"The Great Atlantic & Pacific Tea Company, Inc.",GAP,214504,07/16/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,2,26657,43300.0,/Archives/edgar/data/43300/000112528203003607/b325066_def14a.htm
65256,"The Great Atlantic & Pacific Tea Company, Inc.",GAP,259251,07/13/04,Rotate Annual Meeting Location,3,26657,43300.0,/Archives/edgar/data/43300/000112528204002536/b332242.htm
65369,Great Lakes Chemical Corp.,GLK,199508,05/01/03,Performance-Based/Indexed Options,3,32379,43362.0,/Archives/edgar/data/43362/000104746903010831/a2106143zdef14a.htm
65369,Great Lakes Chemical Corp.,GLK,246057,05/06/04,Seek Sale of Company/Assets,2,32379,43362.0,/Archives/edgar/data/43362/000104746904010267/a2131162zdef14a.htm
65417,"Great Southern Bancorp, Inc.",GSBC,571504,05/12/10,Declassify the Board of Directors,4,75906,854560.0,/Archives/edgar/data/854560/000092708910000045/gsb-proxy2010.htm
65550,Greater Bay Bancorp,GBBK,202137,05/20/03,Declassify the Board of Directors,4,83974,775473.0,/Archives/edgar/data/775473/000101287003001653/ddef14a.htm
65550,Greater Bay Bancorp,GBBK,250502,05/25/04,Declassify the Board of Directors,6,83974,775473.0,/Archives/edgar/data/775473/000119312504065420/ddef14a.htm
65550,Greater Bay Bancorp,GBBK,298450,05/31/05,Amend Articles to Remove Antitakeover Provisions,5,83974,775473.0,/Archives/edgar/data/775473/000119312505083812/ddef14a.htm
65550,Greater Bay Bancorp,GBBK,344680,05/30/06,Amend Articles/Bylaws/Charter to Remove Antitakeover Provisions,5,83974,775473.0,/Archives/edgar/data/775473/000119312506083922/ddef14a.htm
67032,Guidant Corp.,GDT,242795,05/18/04,Expense Stock Options,3,81126,929987.0,/Archives/edgar/data/929987/000095013704002087/c83704ddef14a.htm
67434,"HCC Insurance Holdings, Inc.",HCC,448433,05/14/08,Adopt Policy for Engagement With Proponents of Shareholder Proposals Supported by a Majority Vote,5,78033,888919.0,/Archives/edgar/data/888919/000095012308004081/y54129def14a.htm
67687,"The Hain Celestial Group, Inc.",HAIN,437366,04/01/08,Advisory Vote to Ratify Named Executive Officers' Compensation,2,80167,910406.0,/Archives/edgar/data/910406/000119312508051836/ddef14a.htm
67687,"The Hain Celestial Group, Inc.",HAIN,490889,03/11/09,Reincorporate in Another State [Delaware to North Dakota],5,80167,910406.0,/Archives/edgar/data/910406/000119312509216238/ddef14a.htm
67687,"The Hain Celestial Group, Inc.",HAIN,490889,03/11/09,Advisory Vote to Ratify Named Executive Officers' Compensation,4,80167,910406.0,/Archives/edgar/data/910406/000119312509216238/ddef14a.htm
67839,Halliburton Company,HAL,207330,05/21/03,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,4,23819,45012.0,/Archives/edgar/data/45012/000095012903001939/h02661def14a.txt
67839,Halliburton Company,HAL,245775,05/19/04,Separate Chairman and CEO Positions,5,23819,45012.0,/Archives/edgar/data/45012/000095012904001822/h12681ddef14a.txt
67839,Halliburton Company,HAL,245775,05/19/04,Require Affirmative Vote of a Majority of the Shares to Elect Directors,4,23819,45012.0,/Archives/edgar/data/45012/000095012904001822/h12681ddef14a.txt
67839,Halliburton Company,HAL,290159,05/18/05,Require a Majority Vote for the Election of Directors,4,23819,45012.0,/Archives/edgar/data/45012/000120677405000506/d16568_def14a.htm
67839,Halliburton Company,HAL,290159,05/18/05,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,3,23819,45012.0,/Archives/edgar/data/45012/000120677405000506/d16568_def14a.htm
67839,Halliburton Company,HAL,342225,05/17/06,Require a Majority Vote for the Election of Directors,6,23819,45012.0,/Archives/edgar/data/45012/000095012906004061/h33850def14a.htm
67839,Halliburton Company,HAL,342225,05/17/06,Amend Terms of Existing Poison Pill,7,23819,45012.0,/Archives/edgar/data/45012/000095012906004061/h33850def14a.htm
67839,Halliburton Company,HAL,387379,05/16/07,Amend Terms of Existing Poison Pill,16,23819,45012.0,/Archives/edgar/data/45012/000095012907001807/h44591ddef14a.htm
67839,Halliburton Company,HAL,503619,05/20/09,Amend Articles/Bylaws/Charter -- Call Special Meetings,9,23819,45012.0,/Archives/edgar/data/45012/000095012909001143/h66200ddef14a.htm
67839,Halliburton Company,HAL,503619,05/20/09,Disclose Information on Compensation Consultant,8,23819,45012.0,/Archives/edgar/data/45012/000095012909001143/h66200ddef14a.htm
67839,Halliburton Company,HAL,568121,05/19/10,Amend Articles/Bylaws/Charter -- Call Special Meetings,15,23819,45012.0,/Archives/edgar/data/45012/000095012310031977/h70237ddef14a.htm
67839,Halliburton Company,HAL,568121,05/19/10,Advisory Vote to Ratify Named Executive Officers' Compensation,14,23819,45012.0,/Archives/edgar/data/45012/000095012310031977/h70237ddef14a.htm
68569,Monster Beverage Corporation,MNST,636825,05/19/11,Require a Majority Vote for the Election of Directors,6,88031,865752.0,/Archives/edgar/data/865752/000110465911066912/a11-30076_1def14a.htm
68785,"Harley-Davidson, Inc.",HOG,503573,04/25/09,Declassify the Board of Directors,4,70033,793952.0,/Archives/edgar/data/793952/000119312509072781/ddef14a.htm
68785,"Harley-Davidson, Inc.",HOG,563502,04/24/10,Approve the Adoption of Simple Majority Vote,6,70033,793952.0,/Archives/edgar/data/793952/000119312510061838/ddef14a.htm
68785,"Harley-Davidson, Inc.",HOG,633054,04/30/11,Adopt a Policy in which the Company will not Make or Promise to Make Any Death Benefit Payments to Senior Executives without Shareholder Approval,9,70033,793952.0,/Archives/edgar/data/793952/000119312511078098/ddef14a.htm
